species_id	biome_id	gtdb_phylum	length	genome_type	AA	CB	CE	GH	GT	PL	total_cazy	cazy_density	genome_count	total_genes	core_genes	cloud_genes	cloud_fraction	core_fraction
MGYG000315346	chicken-gut	Firmicutes_A	1701093	MAG	0.0	2.0	0.0	22.0	8.0	0.0	32.0	18.811434765765306	3	1431	783	0	0.0	0.5471698113207547
MGYG000315409	chicken-gut	Firmicutes_A	2538112	MAG	0.0	1.0	0.0	52.0	7.0	1.0	61.0	24.03361238589944	41	2759	463	211	0.0764769844146429	0.1678144255164914
MGYG000315426	chicken-gut	Cyanobacteria	2129346	MAG	0.0	2.0	0.0	11.0	21.0	0.0	34.0	15.96734396382739	43	2670	136	502	0.1880149812734082	0.0509363295880149
MGYG000315443	chicken-gut	Firmicutes_A	1635933	MAG	0.0	2.0	0.0	19.0	6.0	0.0	27.0	16.504343393036265	75	2429	48	868	0.3573487031700288	0.0197612186084808
MGYG000315455	chicken-gut	Firmicutes	1574985	MAG	0.0	2.0	0.0	4.0	7.0	0.0	13.0	8.254046863938386	22	2108	280	349	0.1655597722960151	0.1328273244781783
MGYG000315476	chicken-gut	Firmicutes_A	2474169	MAG	0.0	1.0	2.0	21.0	16.0	0.0	40.0	16.167044369240745	16	2706	408	267	0.0986696230598669	0.1507760532150776
MGYG000315481	chicken-gut	Bacteroidota	2975661	MAG	0.0	1.0	2.0	40.0	17.0	0.0	60.0	20.16358718281417	44	2493	560	130	0.0521460088247091	0.2246289610910549
MGYG000315514	chicken-gut	Firmicutes_A	2622128	MAG	0.0	1.0	2.0	7.0	6.0	0.0	16.0	6.101914170475278	3	2461	1747	0	0.0	0.7098740349451442
MGYG000315529	chicken-gut	Firmicutes	2227859	MAG	0.0	0.0	0.0	2.0	12.0	0.0	14.0	6.284060167182932	6	2551	1217	0	0.0	0.4770678165425323
MGYG000315547	chicken-gut	Thermoplasmatota	1712317	MAG	0.0	0.0	0.0	0.0	4.0	0.0	4.0	2.3360160531023166	10	2614	938	153	0.058530986993114	0.3588370313695486
MGYG000315561	chicken-gut	Firmicutes	2669510	MAG	0.0	0.0	0.0	5.0	11.0	0.0	16.0	5.993609314068874	68	4897	8	2193	0.4478251991014907	0.0016336532570961
MGYG000315584	chicken-gut	Campylobacterota	1822282	MAG	0.0	0.0	0.0	2.0	18.0	0.0	20.0	10.975249714369127	41	2415	838	120	0.0496894409937888	0.3469979296066252
MGYG000315591	chicken-gut	Firmicutes_A	3013371	MAG	0.0	1.0	0.0	14.0	6.0	0.0	21.0	6.968939436929605	61	3919	130	1719	0.4386323041592243	0.0331717274815003
MGYG000315601	chicken-gut	Bacteroidota	2962043	MAG	0.0	2.0	1.0	33.0	10.0	0.0	46.0	15.529821815550957	4	3075	1924	0	0.0	0.6256910569105691
MGYG000315648	chicken-gut	Deferribacterota	2549008	MAG	0.0	0.0	0.0	8.0	21.0	0.0	29.0	11.376974885916402	12	2589	2014	209	0.0807261490923136	0.7779065276168404
MGYG000315687	chicken-gut	Firmicutes_A	2154090	MAG	0.0	4.0	0.0	30.0	9.0	0.0	43.0	19.96202572780153	22	2340	210	509	0.2175213675213675	0.0897435897435897
MGYG000315705	chicken-gut	Cyanobacteria	1728130	MAG	0.0	3.0	0.0	10.0	13.0	0.0	26.0	15.045164426287377	8	1866	892	31	0.0166130760986066	0.4780278670953912
MGYG000315714	chicken-gut	Firmicutes	1496360	MAG	0.0	0.0	0.0	2.0	7.0	0.0	9.0	6.014595418214869	3	1557	1328	0	0.0	0.852922286448298
MGYG000315728	chicken-gut	Firmicutes_A	3086640	MAG	0.0	1.0	1.0	34.0	14.0	0.0	50.0	16.198844050488557	3	2457	1907	0	0.0	0.7761497761497762
MGYG000315739	chicken-gut	Bacteroidota	2410226	MAG	0.0	1.0	1.0	25.0	15.0	5.0	47.0	19.50024603501912	48	2172	422	213	0.0980662983425414	0.1942909760589318
MGYG000315750	chicken-gut	Firmicutes_A	2364289	MAG	0.0	2.0	0.0	22.0	10.0	1.0	35.0	14.803604804657976	9	2473	1488	33	0.0133441164577436	0.6016983420946219
MGYG000315802	chicken-gut	Proteobacteria	1918010	MAG	0.0	0.0	0.0	5.0	13.0	0.0	18.0	9.384726878379151	3	1749	1497	0	0.0	0.855917667238422
MGYG000315809	chicken-gut	Cyanobacteria	2148972	MAG	0.0	0.0	0.0	10.0	13.0	0.0	23.0	10.702791846520103	18	2167	1297	11	0.0050761421319796	0.5985233041070604
MGYG000315851	chicken-gut	Firmicutes_A	2537235	MAG	0.0	2.0	0.0	32.0	4.0	0.0	38.0	14.97693355168126	7	2511	894	38	0.0151334129828753	0.3560334528076463
MGYG000315858	chicken-gut	Firmicutes_A	2935244	MAG	0.0	5.0	0.0	41.0	11.0	2.0	59.0	20.10054360046388	3	2441	1930	0	0.0	0.7906595657517411
MGYG000315860	chicken-gut	Firmicutes_A	1049414	MAG	0.0	0.0	0.0	3.0	3.0	0.0	6.0	5.717476610756098	5	883	333	0	0.0	0.377123442808607
MGYG000315888	chicken-gut	Firmicutes	1225725	MAG	0.0	1.0	0.0	4.0	8.0	0.0	13.0	10.605967896551022	8	1611	727	83	0.0515207945375543	0.4512725015518312
MGYG000315924	chicken-gut	Bacteroidota	6153813	MAG	0.0	4.0	1.0	113.0	17.0	11.0	146.0	23.72512781912613	28	4779	643	192	0.0401757689893283	0.1345469763548859
MGYG000315926	chicken-gut	Firmicutes_A	2191313	MAG	0.0	1.0	0.0	13.0	7.0	0.0	21.0	9.58329549452771	13	1866	385	18	0.0096463022508038	0.2063236870310825
MGYG000315953	chicken-gut	Firmicutes_A	1506817	MAG	0.0	0.0	0.0	6.0	8.0	0.0	14.0	9.291108342950736	9	1532	286	81	0.0528720626631853	0.1866840731070496
MGYG000315991	chicken-gut	Firmicutes_A	3063655	MAG	0.0	4.0	1.0	11.0	13.0	0.0	29.0	9.465817789535702	19	3231	353	267	0.0826369545032497	0.1092541008975549
MGYG000316007	chicken-gut	Firmicutes_A	2731431	MAG	0.0	3.0	1.0	34.0	10.0	0.0	48.0	17.57320613260961	3	2353	1315	0	0.0	0.5588610284742881
MGYG000316034	chicken-gut	Firmicutes_A	2479053	MAG	0.0	2.0	0.0	21.0	7.0	0.0	30.0	12.101395169849132	31	2845	176	994	0.3493848857644991	0.0618629173989455
MGYG000316096	chicken-gut	Firmicutes_A	2101064	MAG	0.0	2.0	0.0	28.0	8.0	0.0	38.0	18.08607448416612	35	2604	145	1071	0.4112903225806452	0.0556835637480798
MGYG000316151	chicken-gut	Firmicutes_A	4607492	MAG	0.0	5.0	3.0	51.0	30.0	2.0	91.0	19.750441237879524	16	4422	664	541	0.1223428312980551	0.1501582994120307
MGYG000316181	chicken-gut	Desulfobacterota_I	3530376	MAG	0.0	0.0	2.0	3.0	22.0	0.0	27.0	7.647910590826586	3	2896	2320	0	0.0	0.8011049723756906
MGYG000316219	chicken-gut	Firmicutes_A	3108215	MAG	0.0	3.0	0.0	18.0	7.0	0.0	28.0	9.008385842034738	26	4411	9	1667	0.3779188392654727	0.0020403536613012
MGYG000316250	chicken-gut	Bacteroidota	3625938	MAG	0.0	2.0	0.0	42.0	16.0	4.0	64.0	17.65060516754561	24	3651	506	638	0.1747466447548616	0.1385921665297179
MGYG000316299	chicken-gut	Firmicutes	1942186	MAG	0.0	0.0	0.0	0.0	6.0	0.0	6.0	3.0893024663961124	21	2096	459	183	0.0873091603053435	0.2189885496183206
MGYG000316309	chicken-gut	Bacteroidota	2061977	MAG	0.0	0.0	0.0	19.0	8.0	0.0	27.0	13.094229470066832	43	2473	538	412	0.1665992721391023	0.2175495349777598
MGYG000316324	chicken-gut	Firmicutes	2607692	MAG	0.0	0.0	0.0	4.0	6.0	0.0	10.0	3.834808712071824	127	3172	292	803	0.2531525851197982	0.0920554854981084
MGYG000316423	chicken-gut	Firmicutes_A	2802305	MAG	0.0	5.0	0.0	25.0	15.0	0.0	45.0	16.05820922419223	8	2832	587	192	0.0677966101694915	0.207274011299435
MGYG000316430	chicken-gut	Verrucomicrobiota	2743970	MAG	0.0	2.0	2.0	33.0	21.0	5.0	63.0	22.959434687697023	6	2466	1365	0	0.0	0.5535279805352799
MGYG000316436	chicken-gut	Firmicutes_A	2059979	MAG	0.0	1.0	0.0	28.0	6.0	0.0	35.0	16.990464465899898	90	2893	34	628	0.2170756999654338	0.0117525060490839
MGYG000316441	chicken-gut	Firmicutes_A	2630508	MAG	0.0	1.0	0.0	9.0	5.0	0.0	15.0	5.702320616398049	50	3791	69	823	0.217093115273015	0.0182010023740437
MGYG000316463	chicken-gut	Cyanobacteria	1987863	MAG	0.0	1.0	0.0	7.0	13.0	0.0	21.0	10.564108291164937	5	1927	1101	0	0.0	0.5713544369486248
MGYG000316468	chicken-gut	Proteobacteria	1686567	MAG	0.0	1.0	0.0	7.0	13.0	0.0	21.0	12.451328645704558	4	1627	1308	0	0.0	0.8039336201598033
MGYG000316491	chicken-gut	Firmicutes_A	2599179	MAG	0.0	3.0	0.0	30.0	10.0	0.0	43.0	16.543685525313954	35	3429	123	1041	0.3035870516185476	0.0358705161854768
MGYG000316551	chicken-gut	Firmicutes_A	1867601	MAG	0.0	3.0	0.0	25.0	6.0	0.0	34.0	18.20517337482685	31	2319	196	580	0.2501078050884002	0.0845191893057352
MGYG000316571	chicken-gut	Actinobacteriota	2136201	MAG	0.0	1.0	0.0	9.0	13.0	0.0	23.0	10.766777096350015	3	1817	1423	0	0.0	0.7831590533847
MGYG000316616	chicken-gut	Actinobacteriota	2235416	MAG	0.0	4.0	1.0	33.0	9.0	0.0	47.0	21.025169364449397	121	3371	64	1377	0.4084841293384752	0.0189854642539305
MGYG000316626	chicken-gut	Proteobacteria	2406759	MAG	0.0	0.0	1.0	6.0	14.0	0.0	21.0	8.725427016165723	4	2159	1467	0	0.0	0.6794812413154238
MGYG000316631	chicken-gut	Firmicutes_A	1894217	MAG	0.0	2.0	0.0	25.0	9.0	0.0	36.0	19.00521429170998	43	1909	177	210	0.110005238344683	0.0927187008905185
MGYG000316637	chicken-gut	Firmicutes	1199736	MAG	0.0	0.0	0.0	1.0	5.0	0.0	6.0	5.001100242053252	11	1787	297	164	0.0917739227756015	0.166200335758254
MGYG000316675	chicken-gut	Firmicutes_A	2696597	MAG	0.0	3.0	3.0	34.0	21.0	0.0	61.0	22.62110356126629	3	2301	1498	0	0.0	0.6510212950890917
MGYG000316702	chicken-gut	Bacteroidota	1871448	MAG	0.0	3.0	2.0	14.0	12.0	0.0	31.0	16.564713526638197	44	1706	393	69	0.0404454865181711	0.2303634232121922
MGYG000316703	chicken-gut	Verrucomicrobiota	2689782	MAG	0.0	2.0	0.0	20.0	9.0	0.0	31.0	11.525097572963162	4	2199	882	0	0.0	0.4010914051841746
MGYG000316706	chicken-gut	Campylobacterota	1685240	MAG	0.0	0.0	0.0	2.0	13.0	0.0	15.0	8.900809380266312	43	1757	980	26	0.0147979510529311	0.5577689243027888
MGYG000316758	chicken-gut	Firmicutes_A	2340593	MAG	0.0	1.0	0.0	11.0	10.0	0.0	22.0	9.39932743539778	12	2687	580	97	0.036099739486416	0.2158541123930033
MGYG000316779	chicken-gut	Firmicutes_A	2088091	MAG	0.0	0.0	0.0	6.0	10.0	0.0	16.0	7.662501299033424	7	2285	508	379	0.1658643326039387	0.2223194748358862
MGYG000316780	chicken-gut	Firmicutes_A	1682169	MAG	0.0	2.0	0.0	8.0	7.0	0.0	17.0	10.10600005112447	33	1752	139	246	0.1404109589041096	0.079337899543379
MGYG000316804	chicken-gut	Firmicutes_A	2332756	MAG	0.0	1.0	0.0	15.0	8.0	0.0	24.0	10.288259895162632	15	2568	632	222	0.0864485981308411	0.2461059190031152
MGYG000316881	chicken-gut	Firmicutes_A	2010464	MAG	0.0	0.0	0.0	17.0	7.0	0.0	24.0	11.937542776194949	4	1871	1297	0	0.0	0.6932121859967931
MGYG000316912	chicken-gut	Firmicutes_A	3124496	MAG	0.0	5.0	1.0	31.0	12.0	0.0	49.0	15.682529278322008	6	3135	1140	0	0.0	0.3636363636363636
MGYG000316941	chicken-gut	Firmicutes_A	3093797	MAG	0.0	4.0	1.0	26.0	12.0	0.0	43.0	13.898778749866263	5	2961	1590	0	0.0	0.5369807497467072
MGYG000316966	chicken-gut	Firmicutes_A	2276175	MAG	0.0	2.0	0.0	5.0	8.0	0.0	15.0	6.590002965501335	13	2728	660	113	0.0414222873900293	0.2419354838709677
MGYG000316984	chicken-gut	Firmicutes_A	2196914	MAG	0.0	1.0	0.0	18.0	13.0	0.0	32.0	14.56588651171598	6	2213	1249	0	0.0	0.5643922277451423
MGYG000317041	chicken-gut	Bacteroidota	4908453	MAG	0.0	2.0	2.0	35.0	18.0	0.0	57.0	11.612620106579406	56	5308	463	594	0.1119065561416729	0.0872268274302938
MGYG000317055	chicken-gut	Firmicutes_A	2352956	MAG	0.0	1.0	1.0	11.0	13.0	0.0	26.0	11.049930385438572	10	2441	696	150	0.0614502253174928	0.2851290454731667
MGYG000317058	chicken-gut	Firmicutes_A	1785816	MAG	0.0	0.0	0.0	6.0	10.0	0.0	16.0	8.95948966746854	11	2198	768	215	0.0978161965423111	0.3494085532302093
MGYG000317068	chicken-gut	Firmicutes	1283985	MAG	0.0	1.0	0.0	1.0	4.0	0.0	6.0	4.67295178681994	3	1359	1197	0	0.0	0.8807947019867549
MGYG000317078	chicken-gut	Firmicutes_A	2958823	MAG	0.0	4.0	2.0	31.0	16.0	0.0	53.0	17.91252805591953	3	2048	894	0	0.0	0.4365234375
MGYG000317107	chicken-gut	Firmicutes	1796329	MAG	0.0	0.0	0.0	9.0	14.0	0.0	23.0	12.803890601331938	102	3818	2	2068	0.5416448402304872	0.000523834468308
MGYG000317109	chicken-gut	Firmicutes_A	1148209	MAG	0.0	0.0	0.0	5.0	6.0	0.0	11.0	9.58013741400738	28	1233	80	219	0.1776155717761557	0.064882400648824
MGYG000317131	chicken-gut	Firmicutes_A	3029203	MAG	0.0	5.0	1.0	36.0	9.0	0.0	51.0	16.836111676899833	35	5695	473	2008	0.3525899912203687	0.0830553116769095
MGYG000317141	chicken-gut	Cyanobacteria	1979491	MAG	0.0	3.0	0.0	9.0	22.0	0.0	34.0	17.176132652282835	20	2139	395	119	0.0556334735857877	0.1846657316503039
MGYG000317143	chicken-gut	Bacteroidota	3393464	MAG	0.0	2.0	3.0	30.0	18.0	0.0	53.0	15.618259100435424	6	2938	2196	0	0.0	0.7474472430224642
MGYG000317148	chicken-gut	Firmicutes_A	2290656	MAG	0.0	3.0	1.0	27.0	10.0	0.0	41.0	17.898802788371544	29	3304	183	981	0.2969128329297821	0.0553874092009685
MGYG000317187	chicken-gut	Cyanobacteria	2097189	MAG	0.0	0.0	0.0	10.0	20.0	0.0	30.0	14.304862365766748	8	2076	1292	48	0.0231213872832369	0.6223506743737958
MGYG000317204	chicken-gut	Firmicutes_A	2408507	MAG	0.0	5.0	0.0	18.0	14.0	0.0	37.0	15.3622140188922	22	3071	211	583	0.189840442852491	0.0687072614783458
MGYG000317238	chicken-gut	Firmicutes	1222287	MAG	0.0	0.0	0.0	0.0	13.0	0.0	13.0	10.635799938966873	34	1619	189	326	0.2013588634959851	0.1167387276096355
MGYG000317252	chicken-gut	Firmicutes	964008	MAG	0.0	1.0	0.0	6.0	6.0	0.0	13.0	13.485365266678285	3	1075	626	0	0.0	0.5823255813953488
MGYG000317268	chicken-gut	Firmicutes_A	3560379	MAG	0.0	4.0	0.0	34.0	21.0	0.0	59.0	16.571269519340497	33	5260	311	1401	0.2663498098859315	0.0591254752851711
MGYG000317304	chicken-gut	Bacteroidota	3439756	MAG	0.0	3.0	0.0	49.0	12.0	0.0	64.0	18.6059708886328	9	3498	1695	144	0.0411663807890223	0.4845626072041166
MGYG000317321	chicken-gut	Firmicutes_A	2763677	MAG	0.0	4.0	0.0	48.0	8.0	0.0	60.0	21.710207090047064	3	1866	1015	0	0.0	0.5439442658092176
MGYG000317325	chicken-gut	Firmicutes_A	2476611	MAG	0.0	3.0	0.0	7.0	15.0	0.0	25.0	10.094439538546828	90	3228	46	1000	0.3097893432465923	0.0142503097893432
MGYG000317381	chicken-gut	Firmicutes_A	2717587	MAG	0.0	3.0	0.0	13.0	10.0	0.0	26.0	9.567311000530983	50	4227	223	1255	0.2969008753252898	0.0527560917908682
MGYG000317413	chicken-gut	Firmicutes_A	1765397	MAG	0.0	4.0	0.0	30.0	7.0	0.0	41.0	23.224237947611783	12	1921	702	103	0.0536179073399271	0.3654346694429984
MGYG000317423	chicken-gut	Synergistota	2619079	MAG	0.0	1.0	0.0	3.0	13.0	0.0	17.0	6.490831318948378	22	2882	523	473	0.1641221374045801	0.18147120055517
MGYG000317429	chicken-gut	Firmicutes_A	730752	MAG	1.0	1.0	0.0	2.0	2.0	0.0	6.0	8.210719915922228	4	841	562	0	0.0	0.6682520808561236
MGYG000317462	chicken-gut	Firmicutes_A	3073722	MAG	0.0	3.0	1.0	27.0	14.0	1.0	46.0	14.965569430156664	5	2462	886	0	0.0	0.3598700243704305
MGYG000317477	chicken-gut	Bacteroidota	3127062	MAG	0.0	2.0	3.0	57.0	11.0	0.0	73.0	23.344596301576367	4	2651	1880	0	0.0	0.7091663523198793
MGYG000317500	chicken-gut	Firmicutes_A	1873960	MAG	0.0	3.0	0.0	27.0	8.0	0.0	38.0	20.27791414971504	27	2150	196	485	0.2255813953488372	0.0911627906976744
MGYG000317508	chicken-gut	Firmicutes_A	1054148	MAG	0.0	0.0	0.0	1.0	4.0	0.0	5.0	4.743166993628978	12	1129	480	49	0.0434012400354295	0.4251550044286979
MGYG000317513	chicken-gut	Bacteroidota	3071775	MAG	0.0	2.0	2.0	24.0	16.0	0.0	44.0	14.323965785254453	31	3656	186	744	0.2035010940919037	0.0508752735229759
MGYG000317521	chicken-gut	Firmicutes	1137638	MAG	1.0	2.0	0.0	0.0	4.0	0.0	7.0	6.153099667908421	5	1280	446	0	0.0	0.3484375
MGYG000317533	chicken-gut	Firmicutes_A	2244607	MAG	0.0	1.0	0.0	24.0	9.0	1.0	35.0	15.592930076400904	7	2709	1455	235	0.0867478774455518	0.5370985603543743
MGYG000317548	chicken-gut	Firmicutes_A	1946046	MAG	0.0	3.0	0.0	19.0	5.0	0.0	27.0	13.874286630429086	17	2048	559	203	0.09912109375	0.27294921875
MGYG000317551	chicken-gut	Firmicutes_A	2283472	MAG	0.0	1.0	2.0	15.0	21.0	0.0	39.0	17.079254748908678	3	2118	1392	0	0.0	0.6572237960339944
MGYG000317570	chicken-gut	Firmicutes	1882129	MAG	0.0	1.0	0.0	4.0	12.0	0.0	17.0	9.032324564363018	55	3079	10	1464	0.4754790516401429	0.0032478077297823
MGYG000317637	chicken-gut	Firmicutes_A	1552916	MAG	0.0	1.0	0.0	5.0	10.0	1.0	17.0	10.9471471734466	11	2136	476	264	0.1235955056179775	0.2228464419475655
MGYG000317645	chicken-gut	Firmicutes_A	2838389	MAG	0.0	3.0	1.0	27.0	10.0	0.0	41.0	14.444813589680626	14	3107	339	404	0.1300289668490505	0.1091084647570003
MGYG000317661	chicken-gut	Firmicutes_A	2607387	MAG	0.0	3.0	0.0	12.0	12.0	0.0	27.0	10.355194683412934	3	2224	1050	0	0.0	0.4721223021582734
MGYG000317724	chicken-gut	Firmicutes_A	2051142	MAG	0.0	1.0	0.0	30.0	6.0	1.0	38.0	18.526264880734733	9	2037	929	38	0.018654884634266	0.4560628375061364
MGYG000317725	chicken-gut	Bacteroidota	4914304	MAG	0.0	2.0	1.0	57.0	16.0	1.0	77.0	15.66854634959498	41	5189	402	784	0.1510888417806899	0.0774715744844864
MGYG000317747	chicken-gut	Firmicutes	1935444	MAG	0.0	0.0	0.0	11.0	9.0	0.0	20.0	10.333546204385144	160	5268	0	3182	0.6040242976461655	0.0
MGYG000317773	chicken-gut	Firmicutes_A	2389041	MAG	0.0	2.0	1.0	18.0	16.0	6.0	43.0	17.998853933440238	4	2261	1261	0	0.0	0.5577178239716939
MGYG000317833	chicken-gut	Bacteroidota	2676694	MAG	0.0	1.0	1.0	28.0	12.0	0.0	42.0	15.690997925052322	6	2263	1391	0	0.0	0.6146707909854175
MGYG000317880	chicken-gut	Cyanobacteria	1784590	MAG	0.0	1.0	0.0	7.0	12.0	0.0	20.0	11.20705596243395	16	2058	683	184	0.0894071914480077	0.3318756073858114
MGYG000317899	chicken-gut	Firmicutes_A	2861865	MAG	0.0	1.0	0.0	36.0	13.0	0.0	50.0	17.4711245988193	4	2581	1464	0	0.0	0.567222006974041
MGYG000317902	chicken-gut	Firmicutes	2624615	MAG	0.0	0.0	2.0	7.0	18.0	0.0	27.0	10.287223078432456	4	2564	1592	0	0.0	0.6209048361934477
MGYG000317982	chicken-gut	Firmicutes_A	3401436	MAG	0.0	4.0	0.0	17.0	19.0	0.0	40.0	11.75973912194732	47	3932	99	528	0.1342828077314344	0.0251780264496439
MGYG000317985	chicken-gut	Firmicutes	2754515	MAG	0.0	1.0	0.0	10.0	18.0	2.0	31.0	11.25424984071606	49	3459	175	1106	0.3197455912113328	0.0505926568372362
MGYG000317986	chicken-gut	Firmicutes_A	2638403	MAG	0.0	2.0	3.0	29.0	13.0	0.0	47.0	17.813806306314845	28	3241	396	565	0.1743289108299907	0.1221845109534094
MGYG000317987	chicken-gut	Firmicutes_A	2793843	MAG	0.0	3.0	1.0	15.0	6.0	0.0	25.0	8.948247986733685	4	2579	2200	0	0.0	0.8530438154323381
MGYG000318009	chicken-gut	Firmicutes_A	3357201	MAG	0.0	5.0	0.0	43.0	19.0	0.0	67.0	19.95710116850317	128	7047	114	3480	0.4938271604938271	0.0161770966368667
MGYG000318028	chicken-gut	Firmicutes_A	1431311	MAG	0.0	1.0	0.0	5.0	9.0	0.0	15.0	10.479902690610215	3	1460	1040	0	0.0	0.7123287671232876
MGYG000318034	chicken-gut	Cyanobacteria	2296320	MAG	0.0	2.0	0.0	11.0	21.0	0.0	34.0	14.806298773690076	52	2529	413	380	0.1502570185844207	0.1633056544088572
MGYG000318093	chicken-gut	Firmicutes_A	2814146	MAG	0.0	3.0	4.0	28.0	17.0	0.0	52.0	18.478074698327664	4	2866	1680	0	0.0	0.5861828332170272
MGYG000318105	chicken-gut	Firmicutes_A	2134707	MAG	0.0	1.0	1.0	10.0	8.0	0.0	20.0	9.368967263423036	14	2373	573	172	0.0724820901812052	0.2414664981036662
MGYG000318110	chicken-gut	Firmicutes	1513706	MAG	0.0	1.0	0.0	8.0	12.0	0.0	21.0	13.87323562171254	50	2000	51	481	0.2405	0.0255
MGYG000318121	chicken-gut	Bacteroidota	4146320	MAG	0.0	1.0	2.0	25.0	14.0	0.0	42.0	10.129464199579386	45	3662	352	240	0.0655379574003277	0.0961223375204806
MGYG000318167	chicken-gut	Firmicutes_A	3094328	MAG	0.0	3.0	0.0	11.0	13.0	0.0	27.0	8.725642530462189	24	3426	324	289	0.0843549328663164	0.0945709281961471
MGYG000318212	chicken-gut	Firmicutes_A	2242559	MAG	0.0	1.0	0.0	9.0	8.0	0.0	18.0	8.026544675078783	3	2146	1023	0	0.0	0.4767008387698043
MGYG000318222	chicken-gut	Firmicutes_A	2721774	MAG	0.0	9.0	1.0	20.0	15.0	0.0	45.0	16.53333450903712	28	3261	306	517	0.1585403250536645	0.0938362465501379
MGYG000318258	chicken-gut	Firmicutes_A	2658051	MAG	0.0	1.0	1.0	9.0	14.0	0.0	25.0	9.405387631764778	22	3201	271	642	0.2005623242736644	0.08466104342393
MGYG000318274	chicken-gut	Firmicutes_A	2622722	MAG	0.0	4.0	1.0	23.0	19.0	0.0	47.0	17.920313323333545	24	2373	225	175	0.0737463126843657	0.0948166877370417
MGYG000318311	chicken-gut	Firmicutes_A	1906072	MAG	0.0	3.0	1.0	37.0	9.0	0.0	50.0	26.231957659521782	19	2204	174	349	0.1583484573502722	0.0789473684210526
MGYG000318314	chicken-gut	Firmicutes_A	1264282	MAG	0.0	0.0	0.0	4.0	3.0	0.0	7.0	5.536739429968947	8	925	229	24	0.0259459459459459	0.2475675675675675
MGYG000318319	chicken-gut	Firmicutes	1279722	MAG	0.0	1.0	0.0	0.0	6.0	0.0	7.0	5.469938002159844	5	1386	618	0	0.0	0.4458874458874459
MGYG000318373	chicken-gut	Bacteroidota	3411287	MAG	0.0	3.0	1.0	39.0	18.0	0.0	61.0	17.88181410710972	23	2866	858	151	0.0526866713189113	0.2993719469644103
MGYG000318374	chicken-gut	Bacteroidota	4535859	MAG	0.0	3.0	1.0	49.0	18.0	2.0	73.0	16.09397470247642	3	3681	2923	0	0.0	0.7940776962781853
MGYG000318392	chicken-gut	Firmicutes_A	2734231	MAG	0.0	5.0	3.0	14.0	11.0	0.0	33.0	12.069207027496946	31	3016	140	620	0.2055702917771883	0.046419098143236
MGYG000318472	chicken-gut	Bacteroidota	2286609	MAG	0.0	1.0	0.0	16.0	12.0	0.0	29.0	12.682535579978913	4	1904	1621	0	0.0	0.8513655462184874
MGYG000318488	chicken-gut	Firmicutes_A	2539837	MAG	0.0	5.0	0.0	12.0	18.0	0.0	35.0	13.78041189257421	36	3869	63	892	0.2305505298526751	0.016283277332644
MGYG000318493	chicken-gut	Firmicutes_A	2017535	MAG	0.0	2.0	0.0	7.0	6.0	0.0	15.0	7.434815257232216	3	1499	860	0	0.0	0.5737158105403602
MGYG000318499	chicken-gut	Firmicutes	1341653	MAG	0.0	0.0	0.0	4.0	6.0	0.0	10.0	7.453492072838506	11	1615	386	136	0.0842105263157894	0.2390092879256966
MGYG000318523	chicken-gut	Firmicutes_A	2793913	MAG	0.0	4.0	4.0	28.0	20.0	2.0	58.0	20.759415200115395	55	3603	123	1092	0.3030807660283097	0.0341382181515403
MGYG000318525	chicken-gut	Firmicutes_A	2603777	MAG	0.0	3.0	0.0	7.0	19.0	0.0	29.0	11.137666551321407	42	3028	184	474	0.1565389696169088	0.0607661822985469
MGYG000318547	chicken-gut	Firmicutes	1243086	MAG	0.0	1.0	0.0	3.0	6.0	0.0	10.0	8.044495714697133	3	1203	784	0	0.0	0.6517040731504572
MGYG000318566	chicken-gut	Firmicutes_A	995667	MAG	0.0	0.0	0.0	2.0	2.0	0.0	4.0	4.017407426378498	9	945	549	28	0.0296296296296296	0.580952380952381
MGYG000318577	chicken-gut	Firmicutes	1025235	MAG	0.0	2.0	0.0	2.0	4.0	0.0	8.0	7.803089047876829	3	993	706	0	0.0	0.7109768378650554
MGYG000318606	chicken-gut	Firmicutes_A	2313821	MAG	0.0	2.0	0.0	20.0	13.0	1.0	36.0	15.558679776871244	18	2653	470	444	0.1673577082548059	0.1771579344138711
MGYG000318635	chicken-gut	Firmicutes_A	3254125	MAG	0.0	3.0	0.0	11.0	14.0	0.0	28.0	8.604463565474589	3	2622	2016	0	0.0	0.7688787185354691
MGYG000318664	chicken-gut	Verrucomicrobiota	2701272	MAG	0.0	2.0	0.0	27.0	12.0	0.0	41.0	15.17803464441937	45	2782	376	229	0.0823148813803019	0.1351545650611071
MGYG000318668	chicken-gut	Firmicutes_A	2286947	MAG	0.0	1.0	0.0	13.0	7.0	0.0	21.0	9.182547737223468	20	2349	391	526	0.2239250744997871	0.166453810131971
MGYG000318709	chicken-gut	Firmicutes_A	1706666	MAG	0.0	4.0	1.0	29.0	8.0	0.0	42.0	24.609384613040863	31	1766	270	199	0.1126840317100792	0.1528878822197055
MGYG000318713	chicken-gut	Firmicutes_A	4234880	MAG	0.0	6.0	2.0	60.0	22.0	0.0	90.0	21.252077980958138	108	7067	42	3251	0.4600254704966747	0.0059431158907598
MGYG000318734	chicken-gut	Firmicutes	1408244	MAG	0.0	1.0	0.0	4.0	10.0	0.0	15.0	10.651563223418668	5	1418	552	0	0.0	0.389280677009873
