OG_id	n_organisms	n_essential_organisms	n_nonessential_organisms	n_genes	n_essential_genes	frac_essential	essentiality_class	rep_gene	rep_desc	essential_organisms	nonessential_organisms	copy_ratio	is_single_copy
OG03870	6	0	6	6	0	0.0	never_essential	sulA	cell division inhibitor SulA		Dda3937;Ddia6719;DdiaME23;Keio;Koxy;Marino	1.0	False
OG03871	5	0	5	5	0	0.0	never_essential	yehP	Mg-chelatase subunit ChlD		Btheta;Keio;Koxy;acidovorax_3H11;pseudo3_N2E3	1.0	False
OG03872	5	0	5	5	0	0.0	never_essential	priC	prephenate dehydrogenase		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03873	5	0	5	5	0	0.0	never_essential	yhaV	toxin endoribonuclease of toxin antitoxin system SohB(PrlF)-YhaV		Cup4G11;Dino;Keio;Putida;psRCH2	1.0	False
OG03874	4	0	4	4	0	0.0	never_essential	csgB	curlin-associated protein (RefSeq)		Keio;PV4;Putida;psRCH2	1.0	False
OG03875	2	0	2	2	0	0.0	never_essential	yfiL	DUF2799 domain-containing protein		Dda3937;Keio	1.0	False
OG03876	29	0	29	45	0	0.0	never_essential	fdnG	formate dehydrogenase-N, alpha subunit, nitrate-inducible (NCBI)		ANA3;Cup4G11;Dda3937;Ddia6719;DdiaME23;Dino;DvH;Dyella79;Keio;Koxy;MR1;Magneto;Marino;Miya;PS;PV4;Phaeo;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;SB2B;Smeli;acidovorax_3H11;azobra;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4	1.5517241379310345	False
OG03877	21	3	18	21	3	0.14285714285714285	variably_essential	ybjG	undecaprenyl-diphosphatase	Burk376;Cola;Ponti	ANA3;BFirm;Btheta;Cup4G11;Dyella79;Keio;Koxy;MR1;Methanococcus_JJ;Methanococcus_S2;PV4;Pedo557;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;SB2B;pseudo3_N2E3	1.0	False
OG03878	15	1	14	15	1	0.06666666666666667	variably_essential	hisI	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein (RefSeq)	SynE	ANA3;Btheta;Cola;Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Koxy;MR1;PV4;Pedo557;Ponti;SB2B	1.0	False
OG03879	2	0	2	2	0	0.0	never_essential	ydiZ	hypothetical protein		Keio;Koxy	1.0	False
OG03880	2	0	2	2	0	0.0	never_essential	ygfK	rRNA metabolism protein		Keio;Koxy	1.0	False
OG03881	15	0	15	16	0	0.0	never_essential	malY	putative aminotransferase		Btheta;Dino;DvH;Keio;Koxy;Marino;Miya;PS;Phaeo;RalstoniaBSBF1503;WCS417;pseudo13_GW456_L13;pseudo1_N1B4;pseudo5_N2C3_1;pseudo6_N2E2	1.0666666666666667	False
OG03882	5	0	5	5	0	0.0	never_essential	wcaH	ADP-ribose pyrophosphatase		BFirm;Burk376;Cup4G11;Keio;psRCH2	1.0	False
OG03883	6	0	6	6	0	0.0	never_essential	ygcJ	type I-E CRISPR-associated protein Cas7/Cse4/CasC		Ddia6719;Dino;Keio;Koxy;RalstoniaBSBF1503;RalstoniaUW163	1.0	False
OG03884	41	26	15	41	26	0.6341463414634146	variably_essential	thrC	threonine synthase	Burk376;Caulo;Cup4G11;Dino;HerbieS;Magneto;Marino;PS;Phaeo;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;Smeli;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;acidovorax_3H11;azobra;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	ANA3;BFirm;Btheta;Cola;Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Korea;Koxy;MR1;PV4;Pedo557;SB2B	1.0	False
OG03885	5	0	5	5	0	0.0	never_essential	yhbP	YhbP family protein		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03886	5	0	5	5	0	0.0	never_essential	yajI	DUF3251 domain-containing protein		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03887	7	0	7	7	0	0.0	never_essential	rhaT	rhamnose/proton symporter RhaT		Btheta;Cola;Ddia6719;DdiaME23;Keio;Koxy;Pedo557	1.0	False
OG03888	2	1	1	2	1	0.5	variably_essential	ykfH	hypothetical protein (NCBI)	Koxy	Keio	1.0	False
OG03889	2	0	2	2	0	0.0	never_essential	hokE	toxic polypeptide, small (NCBI)		Keio;Koxy	1.0	False
OG03890	26	4	22	32	4	0.15384615384615385	variably_essential	nagA	N-acetylglucosamine-6-phosphate deacetylase	Phaeo;Smeli;SynE;azobra	ANA3;BFirm;Btheta;Burk376;Caulo;Cola;Dda3937;Ddia6719;DdiaME23;Dyella79;HerbieS;Keio;Korea;Koxy;MR1;PV4;Pedo557;SB2B;WCS417;pseudo13_GW456_L13;pseudo3_N2E3;pseudo5_N2C3_1	1.2307692307692308	False
OG03891	5	0	5	5	0	0.0	never_essential	flhE	flagellar protein FlhE		Cup4G11;Dda3937;Ddia6719;DdiaME23;Keio	1.0	False
OG03892	12	2	10	12	2	0.16666666666666666	variably_essential	cbpM	chaperone modulatory protein CbpM	BFirm;pseudo1_N1B4	Cup4G11;DvH;Keio;Koxy;Miya;Putida;pseudo13_GW456_L13;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03893	9	0	9	9	0	0.0	never_essential	ycdX	putative hydrolase (RefSeq)		ANA3;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;MR1;PV4;SB2B	1.0	False
OG03894	7	0	7	7	0	0.0	never_essential	yiaF	DUF3053 domain-containing protein		Dda3937;Ddia6719;DdiaME23;Keio;Koxy;SyringaeB728a;SyringaeB728a_mexBdelta	1.0	False
OG03895	15	0	15	15	0	0.0	never_essential	thiH	thiazole biosynthesis protein ThiH		ANA3;Btheta;Cola;Dda3937;Ddia6719;DdiaME23;DvH;Keio;Koxy;MR1;Miya;PV4;Pedo557;Ponti;SB2B	1.0	False
OG03896	5	0	5	5	0	0.0	never_essential	aegA	oxidoreductase FeS-binding subunit		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03897	5	0	5	5	0	0.0	never_essential	yhjJ	insulinase family protein		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03898	9	5	4	9	5	0.5555555555555556	variably_essential	crr	glucose-specific PTS system component (RefSeq)	ANA3;Dda3937;DdiaME23;Keio;Koxy	Ddia6719;MR1;PV4;SB2B	1.0	False
OG03899	5	1	4	5	1	0.2	variably_essential	yhhK	aspartate 1-decarboxylase autocleavage activator PanM	Koxy	Dda3937;Ddia6719;DdiaME23;Keio	1.0	False
OG03900	40	1	39	40	1	0.025	variably_essential	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase	Dino	ANA3;BFirm;Btheta;Burk376;Caulo;Cola;Cup4G11;Dda3937;Ddia6719;DdiaME23;DvH;Dyella79;HerbieS;Keio;Korea;Koxy;MR1;Marino;PS;Pedo557;Phaeo;Ponti;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;SB2B;Smeli;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;acidovorax_3H11;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03901	5	1	4	5	1	0.2	variably_essential	citX	citrate lyase holo-[acyl-carrier protein] synthase	Keio	Dda3937;Ddia6719;DdiaME23;Koxy	1.0	False
OG03902	2	0	2	2	0	0.0	never_essential	yahG	putative cytoplasmic protein		Keio;Koxy	1.0	False
OG03903	2	0	2	2	0	0.0	never_essential	yafO	type II toxin-antitoxin system YafO family toxin		Dda3937;Keio	1.0	False
OG03904	2	0	2	2	0	0.0	never_essential	ymjA	hypothetical protein		Keio;Koxy	1.0	False
OG03905	6	0	6	8	0	0.0	never_essential	mdoC	Acyltransferase family		Caulo;Keio;Korea;Koxy;acidovorax_3H11;azobra	1.3333333333333333	False
OG03906	11	0	11	11	0	0.0	never_essential	inaA	InaA protein		Keio;Putida;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03907	12	0	12	12	0	0.0	never_essential	pspC	DNA-binding transcriptional activator (NCBI)		ANA3;Dda3937;Ddia6719;DdiaME23;DvH;Keio;Korea;Koxy;MR1;PV4;SB2B;azobra	1.0	False
OG03908	18	0	18	19	0	0.0	never_essential	gnd	6-phosphogluconate dehydrogenase (RefSeq)		ANA3;BFirm;Btheta;Burk376;Cola;Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Koxy;MR1;PV4;Pedo557;SB2B;Smeli;SynE;azobra	1.0555555555555556	False
OG03909	4	0	4	4	0	0.0	never_essential	hybE	hydrogenase-2 assembly chaperone		Dda3937;Ddia6719;DdiaME23;Keio	1.0	False
OG03910	11	0	11	11	0	0.0	never_essential	adhE	bifunctional acetaldehyde-CoA/alcohol dehydrogenase		ANA3;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;MR1;Miya;PV4;SB2B;azobra	1.0	False
OG03911	2	0	2	2	0	0.0	never_essential	rpiR	MurR/RpiR family transcriptional regulator		Keio;Koxy	1.0	False
OG03912	2	0	2	2	0	0.0	never_essential	b2438	carboxysome structural protein EutK		Keio;Koxy	1.0	False
OG03913	2	0	2	2	0	0.0	never_essential	ulaB	L-ascorbate-specific enzyme IIB component of PTS (NCBI)		Keio;Koxy	1.0	False
OG03914	11	0	11	12	0	0.0	never_essential	pflB	formate C-acetyltransferase		ANA3;Btheta;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;MR1;PV4;SB2B;azobra	1.0909090909090908	False
OG03915	2	2	0	2	2	1.0	universally_essential	yobG	PhoP regulon feedback inhibition membrane protein MgrB	Keio;Koxy		1.0	True
OG03916	16	10	6	18	10	0.625	variably_essential	entD	enterochelin synthetase component D	Phaeo;Putida;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1	Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Koxy	1.125	False
OG03917	9	0	9	9	0	0.0	never_essential	yajG	putative lipoprotein (RefSeq)		ANA3;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;MR1;PV4;SB2B	1.0	False
OG03918	2	0	2	2	0	0.0	never_essential	ybcN	DLP12 prophage; predicted protein (NCBI)		Keio;Koxy	1.0	False
OG03919	8	1	7	10	1	0.125	variably_essential	mhpB	Protocatechuate 4,5-dioxygenase beta chain (EC 1.13.11.8)	Cup4G11	Burk376;Keio;Korea;Koxy;Magneto;acidovorax_3H11;azobra	1.25	False
OG03920	2	0	2	2	0	0.0	never_essential	eutQ	ethanolamine utilization protein EutQ		Keio;Koxy	1.0	False
OG03921	30	0	30	30	0	0.0	never_essential	fliS	flagellar export chaperone FliS		ANA3;BFirm;Burk376;Cup4G11;Dda3937;Ddia6719;DdiaME23;Dyella79;HerbieS;Keio;Korea;MR1;Marino;PS;PV4;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;SB2B;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;acidovorax_3H11;psRCH2;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03922	7	0	7	9	0	0.0	never_essential	yjiM	putative 2-hydroxyglutaryl-CoA dehydratase		DvH;Keio;Koxy;Magneto;Methanococcus_JJ;Methanococcus_S2;Miya	1.2857142857142858	False
OG03923	6	3	3	6	3	0.5	variably_essential	yifE	DUF413 domain-containing protein	Dda3937;Koxy;PV4	Ddia6719;DdiaME23;Keio	1.0	False
OG03924	17	0	17	18	0	0.0	never_essential	nhoA	N-hydroxyarylamine O-acetyltransferase (EC 2.3.1.118)		BFirm;Burk376;Caulo;Cup4G11;Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Korea;Koxy;WCS417;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0588235294117647	False
OG03925	6	1	5	6	1	0.16666666666666666	variably_essential	yiiR	DUF805 domain-containing protein	Ddia6719	Caulo;Dda3937;DdiaME23;Keio;Koxy	1.0	False
OG03926	2	0	2	2	0	0.0	never_essential	yciZ	hypothetical protein		Keio;Koxy	1.0	False
OG03927	5	0	5	5	0	0.0	never_essential	uhpT	sugar phosphate antiporter (NCBI)		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03928	5	0	5	5	0	0.0	never_essential	yjbO	envelope stress response protein PspG		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03929	5	0	5	5	0	0.0	never_essential	yiiQ	YiiQ family protein		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03930	2	0	2	2	0	0.0	never_essential	yjcO	hypothetical protein (NCBI)		Keio;Koxy	1.0	False
OG03931	5	0	5	5	0	0.0	never_essential	bglG	transcriptional antiterminator BglG		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03932	20	0	20	34	0	0.0	never_essential	b1520	putative membrane protein		BFirm;Burk376;Cola;Cup4G11;Keio;Koxy;PS;Pedo557;Phaeo;Ponti;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;SynE;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;pseudo3_N2E3	1.7	False
OG03933	8	2	6	8	2	0.25	variably_essential	yebG	YebG family protein (RefSeq)	Koxy;PV4	ANA3;Keio;MR1;SB2B;pseudo13_GW456_L13;pseudo1_N1B4	1.0	False
OG03934	4	0	4	4	0	0.0	never_essential	yhfN	phosphosugar isomerase		Keio;Koxy;Smeli;pseudo5_N2C3_1	1.0	False
OG03935	6	0	6	6	0	0.0	never_essential	nadR	trifunctional nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase/transcriptional regulator NadR		Dda3937;Ddia6719;DdiaME23;Keio;Koxy;Pedo557	1.0	False
OG03936	17	0	17	18	0	0.0	never_essential	chaA	Sodium/calcium exchanger membrane region		ANA3;BFirm;Burk376;Cup4G11;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;MR1;Smeli;SynE;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;pseudo5_N2C3_1;pseudo6_N2E2	1.0588235294117647	False
OG03937	2	0	2	2	0	0.0	never_essential	dhaM	fused predicted dihydroxyacetone-specific PTS enzymes: HPr component/EI component (RefSeq)		Keio;Koxy	1.0	False
OG03938	13	1	12	13	1	0.07692307692307693	variably_essential	yohM	High-affinity nickel-transporter	psRCH2	Dda3937;Ddia6719;DdiaME23;Keio;Koxy;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaUW163;SyringaeB728a;SyringaeB728a_mexBdelta;pseudo6_N2E2	1.0	False
OG03939	3	0	3	3	0	0.0	never_essential	ygcP	transcriptional regulator		Cup4G11;Keio;Koxy	1.0	False
OG03940	3	0	3	3	0	0.0	never_essential	bax	bax protein		Keio;Koxy;Marino	1.0	False
OG03941	2	0	2	2	0	0.0	never_essential	yieK	glucosamine-6-phosphate deaminase		Keio;Koxy	1.0	False
OG03942	5	0	5	5	0	0.0	never_essential	yrfD	pilus assembly protein PilM		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03943	2	0	2	2	0	0.0	never_essential	ygfT	oxidoreductase (Fe-S)-binding subunit		Keio;Koxy	1.0	False
OG03944	10	0	10	10	0	0.0	never_essential	ydcU	Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)		Keio;Koxy;Putida;Smeli;WCS417;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03945	2	0	2	2	0	0.0	never_essential	gatA	PTS galactitol transporter subunit IIA		Keio;Koxy	1.0	False
OG03946	5	0	5	5	0	0.0	never_essential	rffT	4-alpha-L-fucosyltransferase (NCBI)		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03947	3	0	3	3	0	0.0	never_essential	ygjK	cell wall surface anchor family protein (RefSeq)		Keio;PV4;SB2B	1.0	False
OG03948	6	0	6	6	0	0.0	never_essential	yqiJ	predicted inner membrane protein (NCBI)		ANA3;Cup4G11;Keio;MR1;PV4;SB2B	1.0	False
OG03949	13	1	12	13	1	0.07692307692307693	variably_essential	b2229	DUF1175 domain-containing protein	pseudo1_N1B4	BFirm;Burk376;Cup4G11;Keio;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;pseudo13_GW456_L13;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03950	2	0	2	2	0	0.0	never_essential	gutM	DNA-binding transcriptional activator of glucitol operon (NCBI)		Keio;Koxy	1.0	False
OG03951	14	5	11	16	5	0.35714285714285715	variably_essential	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase	Btheta;Cola;PV4;Ponti;SynE	ANA3;Cola;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;MR1;PS;PV4;SB2B	1.1428571428571428	False
OG03952	5	3	2	5	3	0.6	variably_essential	lpp	murein lipoprotein (NCBI)	Dda3937;Ddia6719;DdiaME23	Keio;Koxy	1.0	False
OG03953	10	3	7	10	3	0.3	variably_essential	pspB	phage-shock protein	Ddia6719;Koxy;PV4	ANA3;Dda3937;DdiaME23;Keio;MR1;SB2B;azobra	1.0	False
OG03954	5	1	4	5	1	0.2	variably_essential	yhdT	YhdT family protein	Ddia6719	Dda3937;DdiaME23;Keio;Koxy	1.0	False
OG03955	19	5	14	19	5	0.2631578947368421	variably_essential	b1777	Protein of unknown function DUF1315	PV4;Putida;SyringaeB728a_mexBdelta;WCS417;pseudo6_N2E2	ANA3;Ddia6719;DdiaME23;Keio;Koxy;MR1;Marino;SB2B;SyringaeB728a;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1	1.0	False
OG03956	8	0	8	8	0	0.0	never_essential	yjeI	DUF4156 domain-containing protein		Cup4G11;Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Koxy;pseudo3_N2E3	1.0	False
OG03957	27	0	27	27	0	0.0	never_essential	ypfJ	flagellar biosynthesis protein FlgM		ANA3;Burk376;Cup4G11;Dyella79;Keio;Korea;Koxy;MR1;Pedo557;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;Smeli;SynE;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;acidovorax_3H11;azobra;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03958	20	0	20	20	0	0.0	never_essential	bgtB	general L-amino acid transport permease ABC transporter protein		Dda3937;Ddia6719;DdiaME23;Dino;Keio;Marino;Phaeo;Putida;Smeli;SynE;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;azobra;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03959	15	3	12	15	3	0.2	variably_essential	thrB	homoserine kinase	Methanococcus_JJ;Methanococcus_S2;SynE	ANA3;Cola;Dda3937;Ddia6719;DdiaME23;Dyella79;Keio;Koxy;MR1;PV4;Pedo557;SB2B	1.0	False
OG03960	2	0	2	2	0	0.0	never_essential	yncE	putative receptor		Keio;Koxy	1.0	False
OG03961	13	2	11	13	2	0.15384615384615385	variably_essential	udk	uridine kinase (RefSeq)	ANA3;Koxy	Btheta;Cola;Dda3937;Ddia6719;DdiaME23;Keio;MR1;PV4;Pedo557;Ponti;SB2B	1.0	False
OG03962	9	1	9	11	1	0.1111111111111111	variably_essential	ycdT	GGDEF domain-containing protein	RalstoniaGMI1000	Burk376;Cup4G11;Keio;Koxy;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;acidovorax_3H11	1.2222222222222223	False
OG03963	23	1	22	25	1	0.043478260869565216	variably_essential	alx	Integral membrane protein TerC	MR1	ANA3;Caulo;Cola;Dda3937;Ddia6719;DdiaME23;DvH;HerbieS;Keio;Koxy;Miya;PS;Pedo557;Ponti;Putida;SB2B;SyringaeB728a;SyringaeB728a_mexBdelta;acidovorax_3H11;azobra;pseudo13_GW456_L13;pseudo1_N1B4	1.0869565217391304	False
OG03964	5	0	5	5	0	0.0	never_essential	rcsD	phosphotransfer intermediate protein in two-component regulatory system with RcsBC (NCBI)		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03965	5	0	5	7	0	0.0	never_essential	ygcU	FAD-linked oxidase		BFirm;Cup4G11;Keio;Marino;pseudo13_GW456_L13	1.4	False
OG03966	2	0	2	2	0	0.0	never_essential	yhjT	cellulose biosynthesis protein BcsF		Keio;Koxy	1.0	False
OG03967	12	0	12	13	0	0.0	never_essential	bcsZ	endo-1,4-D-glucanase (NCBI)		BFirm;Burk376;Cup4G11;Dda3937;Ddia6719;DdiaME23;Keio;Koxy;Putida;acidovorax_3H11;pseudo13_GW456_L13;pseudo1_N1B4	1.0833333333333333	False
OG03968	2	1	1	2	1	0.5	variably_essential	yjiS	DUF1127 domain-containing protein	Koxy	Keio	1.0	False
OG03969	6	0	6	7	0	0.0	never_essential	melA	alpha-galactosidase, NAD(P)-binding (NCBI)		Dino;Keio;Koxy;Magneto;Smeli;azobra	1.1666666666666667	False
OG03970	2	0	2	2	0	0.0	never_essential	pheP	phenylalanine transporter		Keio;Koxy	1.0	False
OG03971	5	0	5	5	0	0.0	never_essential	yafK	transpeptidase		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03972	3	0	3	3	0	0.0	never_essential	yjcQ	putative enzyme (VIMSS)		Burk376;Keio;Koxy	1.0	False
OG03973	5	0	5	5	0	0.0	never_essential	yghW	DUF2623 domain-containing protein		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03974	20	1	20	30	1	0.05	variably_essential	treC	alpha amylase, catalytic region (RefSeq)	Koxy	ANA3;Burk376;Caulo;Cola;Dino;Dyella79;Keio;Korea;Koxy;MR1;PV4;Phaeo;Ponti;SB2B;Smeli;WCS417;azobra;psRCH2;pseudo1_N1B4;pseudo3_N2E3	1.5	False
OG03975	5	1	4	5	1	0.2	variably_essential	ydhA	MliC family protein	Koxy	Dda3937;Ddia6719;DdiaME23;Keio	1.0	False
OG03976	4	1	3	4	1	0.25	variably_essential	yjbG	YjbG polysaccharide synthesis-related protein	pseudo1_N1B4	Dyella79;Keio;pseudo13_GW456_L13	1.0	False
OG03977	5	3	2	5	3	0.6	variably_essential	ybaM	pleiotropic regulatory protein RsmS	Ddia6719;DdiaME23;Keio	Dda3937;Koxy	1.0	False
OG03978	5	3	2	5	3	0.6	variably_essential	yidB	Uncharacterized protein conserved in bacteria	Burk376;Dyella79;acidovorax_3H11	BFirm;Keio	1.0	False
OG03979	5	0	5	5	0	0.0	never_essential	holE	DNA polymerase III subunit theta		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03980	6	0	6	6	0	0.0	never_essential	ydgD	serine protease		Dda3937;Ddia6719;DdiaME23;Keio;Koxy;Magneto	1.0	False
OG03981	11	0	11	11	0	0.0	never_essential	lhr	ATP-dependent DNA helicase		BFirm;Burk376;Dyella79;Keio;Putida;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03982	26	1	25	26	1	0.038461538461538464	variably_essential	modC	Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)	Magneto	ANA3;Dda3937;Ddia6719;DdiaME23;Dino;HerbieS;Keio;Koxy;MR1;Marino;PS;Phaeo;Putida;Smeli;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;acidovorax_3H11;azobra;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03983	12	2	10	12	2	0.16666666666666666	variably_essential	wcaB	serine acetyltransferase	HerbieS;Koxy	BFirm;Btheta;Cola;Dda3937;Ddia6719;DdiaME23;Keio;Ponti;Putida;pseudo3_N2E3	1.0	False
OG03984	16	0	16	26	0	0.0	never_essential	malT	Regulatory protein, LuxR:Tetratricopeptide TPR_4		BFirm;Cup4G11;Keio;Koxy;Marino;Miya;Putida;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.625	False
OG03985	29	8	25	38	9	0.27586206896551724	variably_essential	ymbA	membrane integrity-associated transporter subunit PqiC	Burk376;Cup4G11;Koxy;PS;Putida;pseudo1_N1B4;pseudo5_N2C3_1;pseudo6_N2E2	ANA3;BFirm;Burk376;Dda3937;Ddia6719;DdiaME23;DvH;Dyella79;HerbieS;Keio;Magneto;Miya;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaPSI07;RalstoniaUW163;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;psRCH2;pseudo13_GW456_L13;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.3103448275862069	False
OG03986	16	10	6	16	10	0.625	variably_essential	ykgO	50S ribosomal protein L36	Caulo;Cola;Dino;Dyella79;Korea;Magneto;Pedo557;Phaeo;Ponti;azobra	Dda3937;Ddia6719;DdiaME23;Keio;Koxy;Smeli	1.0	False
OG03987	5	0	5	5	0	0.0	never_essential	dinI	DNA damage-inducible protein I		Dda3937;Ddia6719;DdiaME23;Keio;Koxy	1.0	False
OG03988	22	1	21	25	1	0.045454545454545456	variably_essential	yraR	NAD dependent epimerase/dehydratase family.	RalstoniaPSI07	Cola;Dyella79;Keio;Koxy;Marino;Pedo557;Ponti;Putida;RalstoniaBSBF1503;RalstoniaGMI1000;RalstoniaUW163;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;acidovorax_3H11;psRCH2;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.1363636363636365	False
OG03989	15	0	15	15	0	0.0	never_essential	yqjI	PadR family transcriptional regulator		Caulo;Cup4G11;Keio;Korea;Koxy;Putida;SyringaeB728a;SyringaeB728a_mexBdelta;WCS417;azobra;pseudo13_GW456_L13;pseudo1_N1B4;pseudo3_N2E3;pseudo5_N2C3_1;pseudo6_N2E2	1.0	False
OG03990	2	1	1	2	1	0.5	variably_essential	mltE	murein transglycosylase E (VIMSS)	Keio	Koxy	1.0	False
OG03991	15	13	2	15	13	0.8666666666666667	variably_essential	feoA	ferrous iron transport protein A	ANA3;Cola;Dda3937;Ddia6719;DdiaME23;DvH;MR1;Magneto;Miya;PV4;Pedo557;Ponti;SB2B	Keio;Koxy	1.0	False
OG03992	4	0	4	4	0	0.0	never_essential	yfdP	CPS-53 (KpLE1) prophage; predicted protein (RefSeq)		Keio;Marino;SyringaeB728a;SyringaeB728a_mexBdelta	1.0	False
